"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1797099";"";"None";"403.46";"0";"4.96";"16";"COc1cc(-c2ccc(N[C@@H](C)c3cccc(F)c3)nn2)ccc1-n1cnc(C)c1";"IC50";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"17.85";"0.33";"2.24";"11.10";"0";"CHEMBL1798305";"Inhibition of gamma-secretase in human SHSY5Y cells expressing Swedish variant of APP K595N/M596L assessed as reduction of amyloid beta 42 formation after 16 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795222";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"7.2"
"CHEMBL1797105";"";"None";"447.51";"0";"4.71";"22";"COc1cc(-c2ccc(N[C@H](c3ccc(F)cc3)C(C)(C)O)nn2)ccc1-n1cnc(C)c1";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"16.54";"0.31";"2.69";"8.70";"0";"CHEMBL1798305";"Inhibition of gamma-secretase in human SHSY5Y cells expressing Swedish variant of APP K595N/M596L assessed as reduction of amyloid beta 42 formation after 16 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1795222";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"7.4"
"CHEMBL1642179";"";"None";"436.49";"0";"3.00";"20";"COc1cc(/C=C/c2nc3cc(S(C)(=O)=O)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1";"IC50";"'='";"6740.0";"nM";"5.17";"";"";"UO_0000065";"11.85";"0.23";"2.17";"4.84";"0";"CHEMBL1648351";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-48 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"6.74"
"CHEMBL3609640";"";"None";"497.48";"0";"3.93";"37";"COc1cc(-c2cn(C3CCc4ncccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"13.72";"0.26";"2.89";"7.50";"0";"CHEMBL3611644";"Inhibition of gamma-secretase in human SH-SY5Y cells expressing beta-APP C-terminal fragment SPA4CT assessed as decrease of amyloid beta-42 level by electrochemiluminescent method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3608254";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307740";"";"";"";"0.15"
"CHEMBL3793083";"";"None";"395.91";"0";"4.42";"44";"CCC(CC)N(Cc1ccc(C(=O)O)cc1)S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"17.39";"0.36";"2.47";"9.22";"1";"CHEMBL3803933";"Inhibition of gamma secretase (unknown origin)-mediated amyloid beta (1 to 42) production by cell based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3797091";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"0.13"
"CHEMBL19664";"";"None";"464.58";"0";"2.89";"10";"CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)Cc1ccccc1F)C(C)C";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL688486";"Inhibition of amyloid beta protein production in transfected H4 (neuroglioma) cells expressing APF constructs.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1136667";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308507";"";"";"";"17.0"
"CHEMBL2019006";"";"None";"580.36";"2";"5.69";"2i";"O=C(c1cnc(Cl)nc1C(F)(F)F)N1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2019730";"Inhibition of gamma-secretase in human SH-SY5Y cells co-expressing APP C-terminal fragment SPA4CT assessed as inhibition of amyloid beta 42 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2016479";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307740";"";"";"";"10.0"
"CHEMBL57831";"";"None";"493.65";"0";"3.46";"49";"CCCCN(C)C(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)c1ccccc1";"IC50";"'='";"66.0";"nM";"7.18";"";"";"UO_0000065";"14.55";"0.27";"3.72";"7.98";"0";"CHEMBL678615";"Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308507";"";"";"";"66.0"
"CHEMBL2059820";"";"None";"423.84";"0";"2.69";"14";"N#C[C@@H]1C[C@H]1CN([C@H](CCC(F)(F)F)C(N)=O)S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"14.7";"nM";"7.83";"";"";"UO_0000065";"18.48";"0.40";"5.14";"7.51";"0";"CHEMBL2060673";"Inhibition of gamma secretase-mediated amyloid beta42 production in human H4 cells expressing human APP swedish mutant";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2057186";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308507";"";"";"";"14.7"
"CHEMBL2059021";"";"None";"449.88";"0";"3.22";"7";"N#CC12CC(CN([C@H](CCC(F)(F)F)C(N)=O)S(=O)(=O)c3ccc(Cl)cc3)(C1)C2";"IC50";"'='";"0.99";"nM";"9.00";"";"";"UO_0000065";"20.02";"0.42";"5.78";"8.64";"0";"CHEMBL2060673";"Inhibition of gamma secretase-mediated amyloid beta42 production in human H4 cells expressing human APP swedish mutant";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2057186";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308507";"";"";"";"0.99"
"CHEMBL1643436";"";"None";"423.48";"0";"2.11";"23";"COc1cc(-c2nnc3n2CCCN3C(=O)N2CCOCC2)ccc1-n1cnc(C)c1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"11.10";"0.21";"2.59";"5.19";"0";"CHEMBL1647327";"Inhibition of gamma secretase-mediated amyloid beta42 production in HEK293 cells by sandwich immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641493";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307715";"";"";"";"20000.0"
"CHEMBL391090";"";"None";"495.64";"1";"5.59";"20b";"CC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc([C@H](C)CCCC(C)(C)OC)s1";"IC50";"'='";"727.0";"nM";"6.14";"";"";"UO_0000065";"12.38";"0.25";"0.55";"7.64";"0";"CHEMBL899499";"Inhibition of gamma secretase C100Flag cleavaging activity in HeLa cell membranes assessed as M-amyloid beta-40 production by cell free assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137444";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308376";"";"";"";"727.0"
"CHEMBL5202466";"";"None";"491.92";"0";"3.75";"113";"NC(=O)C(CCC(F)(F)F)C(CC1C2CC1C2c1ncon1)S(=O)(=O)c1ccc(Cl)cc1";"IC50";"'='";"0.178";"nM";"9.75";"";"";"UO_0000065";"19.82";"0.42";"6.00";"8.39";"0";"CHEMBL5121377";"Inhibition of gamma-secretase (unknown origin) assessed as decrease in Abeta42 levels";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5120754";"1";"Scientific Literature";"Bioorg Med Chem";"2022";"None";"";"INHIBITOR";"";"0.17800000000000002"
"CHEMBL133857";"";"None";"514.53";"1";"4.35";"7c";"C[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@H]1N=C(c2ccc3c(O)nccc3c2)c2ccccc2N(C)C1=O";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"18.85";"0.35";"5.35";"10.22";"0";"CHEMBL676871";"In vitro inhibition of gamma secretase.";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1145882";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.2"
"CHEMBL1642179";"";"None";"436.49";"0";"3.00";"20";"COc1cc(/C=C/c2nc3cc(S(C)(=O)=O)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1";"IC50";"'='";"2180.0";"nM";"5.66";"";"";"UO_0000065";"12.97";"0.25";"2.66";"5.29";"0";"CHEMBL1648350";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-40 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"2.18"
"CHEMBL3394930";"";"None";"442.31";"0";"3.79";"13";"Cc1cn(-c2ccc3n(c2=O)CCN(Cc2[nH]c4ccc(Cl)cc4c2Cl)C3=O)cn1";"IC50";"'='";"128.0";"nM";"6.89";"";"";"UO_0000065";"15.58";"0.31";"3.10";"9.08";"0";"CHEMBL3395844";"Inhibition of gamma-secretase (unknown origin) expressed in CHO cells overexpressing human wild type APP assessed as reduction of amyloid beta 42 level after 24 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3392951";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3308072";"";"";"";"128.0"
"CHEMBL237869";"";"None";"409.46";"0";"3.40";"59";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)=O)s1";"IC50";"'='";"27.7";"nM";"7.56";"";"";"UO_0000065";"18.46";"0.37";"4.16";"8.57";"0";"CHEMBL899500";"Inhibition of gamma secretase activity in human H4 cells transfected with APP695 mutant assessed as beta amyloid(1-40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137444";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308507";"";"";"";"27.7"
"CHEMBL240276";"";"None";"466.60";"0";"4.50";"34a";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC(C)C)s1";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"18.24";"0.36";"4.01";"10.24";"0";"CHEMBL899500";"Inhibition of gamma secretase activity in human H4 cells transfected with APP695 mutant assessed as beta amyloid(1-40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137444";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308507";"";"";"";"3.1"
"CHEMBL241745";"";"None";"424.52";"0";"3.48";"25";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NC)s1";"IC50";"'='";"50.5";"nM";"7.30";"";"";"UO_0000065";"17.19";"0.34";"3.82";"8.78";"0";"CHEMBL899500";"Inhibition of gamma secretase activity in human H4 cells transfected with APP695 mutant assessed as beta amyloid(1-40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137444";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308507";"";"";"";"50.5"
"CHEMBL393756";"";"None";"466.60";"0";"4.58";"36";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)NCCC(C)C)s1";"IC50";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"18.40";"0.37";"4.01";"10.33";"0";"CHEMBL899499";"Inhibition of gamma secretase C100Flag cleavaging activity in HeLa cell membranes assessed as M-amyloid beta-40 production by cell free assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137444";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308376";"";"";"";"2.6"
"CHEMBL1770914";"";"None";"447.57";"0";"3.71";"14d";"CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CN(C)C)cn1";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"18.63";"0.36";"4.63";"13.41";"0";"CHEMBL1772295";"Inhibition of gamma-secretase in human H4 cells expressing APP Swedish mutant assessed as inhibition of amyloid beta (1 to 40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1770130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308507";"";"";"";"4.6"
"CHEMBL4435639";"";"None";"426.93";"0";"4.64";"9";"Cc1cn(C23CC(Nc4nc5n(n4)CCCC[C@@H]5c4cc(F)cc(Cl)c4)(C2)C3)cn1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"18.97";"0.37";"3.46";"13.37";"0";"CHEMBL4307629";"Inhibition of gamma secretase in human H4 cells over expressing human APP695 harboring K595N/M596L Swedish double mutant assessed as reduction in Abeta42 production level after 24 hrs by Alphalisa assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4304806";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";"";"8.0"
"CHEMBL1770756";"";"None";"380.40";"0";"1.62";"6b";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCO)cn1";"IC50";"'='";"306.0";"nM";"6.51";"";"";"UO_0000065";"17.12";"0.33";"4.89";"6.77";"0";"CHEMBL1772227";"Inhibition of gamma-secretase in human H4 cells expressing APP Swedish mutant assessed as inhibition of amyloid beta (1 to 40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1770080";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308507";"";"";"";"306.0"
"CHEMBL1770900";"";"None";"377.58";"0";"3.46";"7a";"CCC[C@H](NCCC(C)C)C(=O)Nc1cn(C(C)(C)CN2CCCC2)cn1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"14.59";"0.28";"2.05";"8.86";"0";"CHEMBL1772295";"Inhibition of gamma-secretase in human H4 cells expressing APP Swedish mutant assessed as inhibition of amyloid beta (1 to 40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1770130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308507";"";"";"";"3100.0"
"CHEMBL2180367";"";"None";"458.56";"0";"4.60";"8h";"COc1cc(/C=C2\CCCN3C2=NOC[C@@H]3COCc2ccccc2)ccc1-n1cnc(C)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.27";"0.28";"2.40";"11.45";"0";"CHEMBL2188244";"Modulation of gamma-secretase expressed in HEK293 cells co-expressing APPsw-lon assessed as reduction of amyloid-beta-42 level by sandwich immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2176973";"1";"Scientific Literature";"ACS Med Chem Lett";"2012";"CHEMBL3307715";"";"";"";"100.0"
"CHEMBL2180382";"";"None";"368.44";"0";"2.37";"7a";"COc1cc(/C=C2\CCCN3CC(CO)ON=C23)ccc1-n1cnc(C)c1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"14.30";"0.27";"2.90";"7.30";"0";"CHEMBL2188244";"Modulation of gamma-secretase expressed in HEK293 cells co-expressing APPsw-lon assessed as reduction of amyloid-beta-42 level by sandwich immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2176973";"1";"Scientific Literature";"ACS Med Chem Lett";"2012";"CHEMBL3307715";"";"";"";"5400.0"
"CHEMBL2178520";"";"None";"428.47";"1";"5.02";"44b";"COc1cc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)ncc1-n1cnc(C)c1";"IC50";"'='";"592.0";"nM";"6.23";"";"";"UO_0000065";"14.53";"0.27";"1.21";"8.92";"0";"CHEMBL2186769";"Modulation of gamma-secretase in human SK-N-BE(2) cells expressing wild type APP 695 assessed as reduction in amyloid beta 42 level after overnight incubation by sandwich immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2176900";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"592.0"
"CHEMBL1770895";"";"None";"449.55";"0";"3.36";"10e";"CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(C(C)(C)CNC(C)C)cn1";"IC50";"'='";"7.9";"nM";"8.10";"";"";"UO_0000065";"18.02";"0.35";"4.74";"9.20";"0";"CHEMBL1772227";"Inhibition of gamma-secretase in human H4 cells expressing APP Swedish mutant assessed as inhibition of amyloid beta (1 to 40) production by whole cell assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1770080";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308507";"";"";"";"7.9"
"CHEMBL1642177";"";"None";"392.85";"0";"4.25";"18";"COc1cc(/C=C/c2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"15.73";"0.30";"1.93";"8.49";"0";"CHEMBL1648350";"Inhibition of gamma-secretase in human SH-SY5Y cells overexpressing APP assessed as amyloid beta-40 production by electrochemiluminescent assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SH-SY5Y";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1641467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307740";"";"";"";"0.66"
"CHEMBL2338432";"";"None";"281.74";"0";"3.52";"28";"COc1oc(=O)c2cc(NCC(C)C)ccc2c1Cl";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"17.75";"0.36";"1.48";"9.71";"0";"CHEMBL2344041";"Inhibition of gamma-secretase-mediated betaAPP K670N/M671L mutant cleavage in HEK293 cells assessed as inhibition of amyloid beta40/42 production after 8 hrs by chemiluminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2331080";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL119731";"";"None";"500.55";"1";"2.74";"27";"CC(C)[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"13.43";"0.25";"3.98";"6.80";"0";"CHEMBL678617";"Inhibition of human gamma-secretase activity";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1137933";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"190.0"
"CHEMBL18926";"";"None";"460.62";"0";"3.14";"8";"CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL688486";"Inhibition of amyloid beta protein production in transfected H4 (neuroglioma) cells expressing APF constructs.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1136667";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308507";"";"";"";"1.6"
"CHEMBL248647";"";"None";"422.93";"0";"3.21";"1";"COc1ccc(CN([C@@H]2CCCCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"19.83";"0.41";"5.18";"11.08";"0";"CHEMBL2166978";"Inhibition of gamma-secretase in human H4 cells expressing APP751 Swedish mutant assessed as inhibition of amyloid beta40 production after 19 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2163294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308507";"";"";"";"4.1"
"CHEMBL418273";"";"None";"501.71";"1";"4.62";"36";"CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC)c1ccccc1";"IC50";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL678615";"Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308507";"";"";"";"2500.0"
"CHEMBL417762";"";"None";"430.59";"0";"3.78";"17";"CCOC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"14.04";"0.27";"2.27";"7.15";"0";"CHEMBL678615";"Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H4";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1147518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308507";"";"";"";"900.0"
"CHEMBL2415087";"";"None";"397.48";"0";"4.79";"4";"COc1cc(C(=O)NCc2cccc(-c3ccccc3)c2)ccc1-n1cnc(C)c1";"IC50";"'='";"158.0";"nM";"6.80";"";"";"UO_0000065";"17.11";"0.31";"2.01";"12.11";"0";"CHEMBL2417314";"Modulation of gamma-secretase (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094135";"Gamma-secretase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL2413065";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"0.158"
